0	0.9953	0.0849	0.7985	0.6436	0.4502	0.2449	0.283	0.4145
1	0	0.1146	0.8322	0.679	0.4811	0.2749	0.3136	0.4452
0.0849	0.1122	0	0.3017	0.4671	0	0.8715	0.6248	0.6924
0.7984	0.8262	0.3007	0	0.8663	0.6827	0.462	0.5052	0.6298
0.6445	0.6791	0.466	0.8642	0	0.5672	0.6275	0.5981	0.794
0.4498	0.4803	0.0004	0.6823	0.567	0	0.1606	0.2072	0.3299
0.2448	0.2799	0.8715	0.4633	0.6275	0.1609	0	0.7857	0.8513
0.2829	0.3132	0.6249	0.502	0.6003	0.2069	0.7855	0	0.7258
0.415	0.4479	0.6902	0.6303	0.7937	0.33	0.8502	0.7258	0
