0	0.9976	0.0656	0.4484	0.3831	0.2295	0.1662	0.182	0.2578
0.5832	0	0.0918	0.4734	0.3906	0.2473	0.1834	0.2047	0.2494
0.0804	0.0956	0	0.1985	0.2976	0.0032	0.5248	0.4034	0.3814
0.4202	0.4475	0.198	0	0.5709	0.3476	0.295	0.3196	0.4082
0.3734	0.3684	0.2695	0.4816	0	0.2884	0.3777	0.3747	0.4186
0.2666	0.3038	0.0318	0.4478	0.3636	0	0.1128	0.145	0.1996
0.1442	0.1814	0.518	0.2957	0.4028	0.0822	0	0.5487	0.4714
0.1469	0.1703	0.3443	0.2835	0.3606	0.1034	0.4838	0	0.3794
0.2499	0.2856	0.3927	0.4055	0.5151	0.1696	0.5749	0.4868	0
