0	0.9984	0.3771	0.6323	0.5887	0.4863	0.4441	0.1214	0.5052
0.7221	0	0.3946	0.649	0.5937	0.4982	0.4556	0.1365	0.4996
0.3869	0.397	0	0.4656	0.5317	0.3355	0.6832	0.2689	0.5876
0.6134	0.6317	0.4654	0	0.7139	0.5651	0.53	0.2131	0.6054
0.5823	0.579	0.513	0.6544	0	0.5256	0.5851	0.2498	0.6124
0.5111	0.5359	0.3545	0.6319	0.5758	0	0.4086	0.0967	0.4664
0.4295	0.4543	0.6787	0.5305	0.6019	0.3882	0	0.3658	0.6476
0.0979	0.1135	0.2295	0.189	0.2404	0.069	0.3225	0	0.2529
0.4999	0.5237	0.5951	0.6037	0.6767	0.4464	0.7166	0.3245	0
