0	0.9999	0.6248	0.7227	0.5874	0.5105	0.5881	0.4397	0.4901
0.9739	0	0.6157	0.7188	0.6168	0.5227	0.5899	0.4444	0.5022
0.4779	0.4746	0	0.3927	0.3476	0.2414	0.561	0.3156	0.4384
0.7051	0.7667	0.5357	0	0.7011	0.6209	0.4883	0.5304	0.5878
0.5921	0.5489	0.5033	0.7025	0	0.5636	0.5771	0.6178	0.6807
0.1362	0.1561	0.0285	0.2877	0.2066	0	0.0586	0.0382	0.115
0.411	0.4154	0.5312	0.3297	0.4108	0.2261	0	0.3945	0.5356
0.1531	0.1587	0.1744	0.2523	0.3372	0.1141	0.259	0	0.3342
0.3102	0.3365	0.4365	0.4235	0.4437	0.2737	0.5534	0.4729	0
