0	0.9998	0.4372	0.584	0.3812	0.2657	0.3822	0.1596	0.2352
0.9609	0	0.4235	0.5781	0.4252	0.2841	0.3849	0.1665	0.2532
0.4525	0.4476	0	0.3247	0.2571	0.0978	0.5772	0.2091	0.3933
0.5577	0.65	0.3035	0	0.5516	0.4314	0.2325	0.2956	0.3818
0.3881	0.3233	0.255	0.5538	0	0.3454	0.3657	0.4266	0.521
0.2043	0.2342	0.0428	0.4316	0.3099	0	0.088	0.0574	0.1724
0.3665	0.373	0.5468	0.2446	0.3661	0.0892	0	0.3417	0.5534
0.1582	0.1666	0.1902	0.3071	0.4343	0.0998	0.317	0	0.4298
0.2152	0.2548	0.4048	0.3853	0.4156	0.1606	0.5801	0.4594	0
