0	1	0.1696	0.3932	0.2119	0.1645	0.2172	0.1288	0.1541
0.9218	0	0.1441	0.3446	0.2182	0.1705	0.2196	0.1276	0.16
0.1989	0.1982	0	0.1562	0.1397	0.1119	0.2783	0.1354	0.1404
0.3404	0.4884	0.1146	0	0.2905	0.2435	0.1246	0.1612	0.2225
0.214	0.0142	0.1374	0.295	0	0.2006	0.1779	0.2281	0.2997
0.0414	0.0964	0	0.2442	0.1259	0	0.1085	0.1147	0.1345
0.2007	0.2018	0.218	0.1492	0.179	0.1109	0	0.2021	0.2812
0.1233	0.1277	0.0975	0.1839	0.2435	0.108	0.1527	0	0.2045
0.1437	0.1663	0.1652	0.2295	0.0886	0.132	0.3348	0.2635	0
